label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,nega-Yeast-12C14N-a,nega-Yeast-12C14N-b,nega-Yeast-12C14N-c
,0,1,3,96.96012,13.73877,0.8399977,,,,,0,0,96.96012,6.06E+08,5.73E+08,5.57E+08
,0,2,3,253.2175,2.318256,0.8148739,,,,,0,0,253.2175,3.60E+08,3.71E+08,3.63E+08
,0,3,3,253.2174,3.909728,0.8375955,,,,,0,0,253.2174,5.87E+07,5.30E+07,4.40E+07
,0,4,3,281.2487,2.284,0.8329179,,,,,0,0,281.2487,2.99E+08,3.17E+08,2.94E+08
,0,5,3,281.2487,3.856112,0.8319955,,,,,0,0,281.2487,2.56E+07,2.21E+07,1.88E+07
,0,6,3,255.233,2.315139,0.8268901,,,,,0,0,255.233,2.78E+08,2.81E+08,2.79E+08
,0,7,3,255.233,3.909728,0.8366509,,,,,0,0,255.233,5.59E+07,4.94E+07,4.14E+07
,0,8,3,265.148,1.938567,0.7954485,,,,,0,0,265.148,2.35E+08,2.29E+08,2.20E+08
,0,9,3,283.2643,2.280884,0.8286842,,,,,0,0,283.2643,2.24E+08,2.28E+08,2.06E+08
,0,10,3,283.2643,3.878201,0.8310658,,,,,0,0,283.2643,3.28E+07,2.94E+07,2.58E+07
,0,11,3,179.056,11.63513,0.80746,,,,,0,0,179.056,1.91E+08,1.86E+08,1.95E+08
,0,12,3,194.9274,13.71998,0.842294,,,,,0,0,194.9274,1.44E+08,1.33E+08,1.29E+08
,0,13,3,293.1761,3.9508,0.8374236,,,,,0,0,293.1761,2862858,2488100,1867213
,0,14,3,293.1761,2.374461,0.7923129,,,,,0,0,293.1761,3932219,4836188,4463736
,0,15,3,372.2757,2.543978,0.8229287,,,,,0,0,372.2757,1.24E+08,1.18E+08,1.16E+08
,0,16,3,426.9679,1.957317,0.8075016,,,,,0,0,426.9679,9.96E+07,9.76E+07,1.01E+08
,0,17,3,186.1136,2.487684,0.8376888,,,,,0,0,186.1136,9.25E+07,8.68E+07,8.10E+07
,0,18,2,186.1135,7.861394,0.5479711,,,,,0,0,186.1135,3705726,3496587,3328640
,0,19,2,186.1135,4.014078,0.6261721,,,,,0,0,186.1135,442926.1,472889.1,428920.1
,0,20,3,294.244,2.543978,0.828946,,,,,0,0,294.244,8.44E+07,8.04E+07,8.10E+07
,0,21,3,227.2017,3.947628,0.8347073,,,,,0,0,227.2017,2.12E+07,1.87E+07,1.57E+07
,0,22,3,227.2018,2.349433,0.8019572,,,,,0,0,227.2018,7.02E+07,7.57E+07,6.86E+07
,0,23,3,254.2209,2.318256,0.8221638,,,,,0,0,254.2209,6.27E+07,6.55E+07,6.39E+07
,0,24,3,254.2208,3.912884,0.8367749,,,,,0,0,254.2208,1.05E+07,9211376,7720344
,0,25,3,282.2521,2.284,0.8335252,,,,,0,0,282.2521,6.02E+07,6.33E+07,5.76E+07
,0,26,3,282.252,3.852956,0.7517449,,,,,0,0,282.252,4995907,4290645,3693270
,0,27,3,216.9093,13.74815,0.8148665,,,,,0,0,216.9093,5.50E+07,4.79E+07,3.64E+07
,0,28,3,89.02429,11.63513,0.7767896,,,,,0,0,89.02429,5.28E+07,5.23E+07,5.44E+07
,0,29,3,89.02431,8.652394,0.7055283,,,,,0,0,89.02431,4804416,5247356,5687830
,0,30,3,157.1234,2.493945,0.8364648,,,,,0,0,157.1234,5.24E+07,5.28E+07,5.21E+07
,0,31,3,157.1233,4.007783,0.8136039,,,,,0,0,157.1233,1.99E+07,2.03E+07,2.05E+07
,0,32,3,239.0773,11.63513,0.8072217,,,,,0,0,239.0773,5.28E+07,5.01E+07,5.42E+07
,0,33,3,143.1077,4.014078,0.8259264,,,,,0,0,143.1077,5.20E+07,5.16E+07,4.96E+07
,0,34,3,143.1077,2.6004,0.8201113,,,,,0,0,143.1077,1.69E+07,2.54E+07,1.46E+07
,0,35,2,87.00863,5.177659,0.7060046,,,,,0,0,87.00863,3.90E+07,3.89E+07,0
,0,36,3,141.0169,13.89321,0.746076,,,,,0,0,141.0169,4.54E+07,4.68E+07,5.02E+07
,0,37,3,256.2364,2.315139,0.8273655,,,,,0,0,256.2364,4.82E+07,4.85E+07,4.89E+07
,0,38,3,256.2364,3.916039,0.8370825,,,,,0,0,256.2364,9807092,8618688,7342392
,0,39,3,353.0101,1.894811,0.8170432,,,,,0,0,353.0101,4.46E+07,4.50E+07,4.23E+07
,0,40,3,284.2677,2.280884,0.8322507,,,,,0,0,284.2677,4.29E+07,4.37E+07,3.96E+07
,0,41,3,284.2677,3.878201,0.8226492,,,,,0,0,284.2677,6451374,5759196,4940760
,0,42,3,312.2548,2.543978,0.8254991,,,,,0,0,312.2548,4.53E+07,4.41E+07,4.35E+07
,0,43,2,312.2547,3.976195,0.5276579,,,,,0,0,312.2547,174648.1,194675.9,197909.3
,0,44,3,679.1885,2.308911,0.8352877,,,,,0,0,679.1885,4.04E+07,4.49E+07,4.06E+07
,0,45,3,205.1598,2.409072,0.8299137,,,,,0,0,205.1598,4.13E+07,4.19E+07,4.07E+07
,0,46,3,88.04028,12.79066,0.8376569,,,,,0,0,88.04028,4.27E+07,4.35E+07,4.31E+07
,0,47,3,208.0649,7.048439,0.7744536,,,,,0,0,208.0649,4.35E+07,4.06E+07,4.03E+07
,0,48,3,145.0618,13.22636,0.8380862,,,,,0,0,145.0618,4.14E+07,3.77E+07,3.41E+07
,0,49,3,417.0226,1.885428,0.8185841,,,,,0,0,417.0226,4.12E+07,4.14E+07,3.88E+07
,0,50,3,156.9907,13.3948,0.8042864,,,,,0,0,156.9907,3.54E+07,3.82E+07,3.68E+07
,0,51,3,161.0455,11.67592,0.7948855,,,,,0,0,161.0455,3.68E+07,3.47E+07,3.45E+07
,0,52,3,313.2174,3.8118,0.7111103,,,,,0,0,313.2174,3.62E+07,3.53E+07,3.64E+07
,0,53,3,299.2018,3.837145,0.7389309,,,,,0,0,299.2018,3.71E+07,3.30E+07,3.45E+07
,0,54,2,299.2018,2.333844,0.5923398,,,,,0,0,299.2018,6448662,6629800,5629356
,0,55,3,743.201,2.293339,0.8413376,,,,,0,0,743.201,3.26E+07,3.44E+07,3.17E+07
,0,56,3,239.0599,2.503339,0.8071029,,,,,0,0,239.0599,2454479,1.18E+07,3.54E+07
,0,57,3,481.0348,1.869761,0.8168103,,,,,0,0,481.0348,3.52E+07,3.43E+07,3.48E+07
,0,58,3,615.1761,2.315145,0.8376394,,,,,0,0,615.1761,3.33E+07,3.28E+07,2.92E+07
,0,59,3,615.1761,2.315145,0.8376389,,,,,0,0,615.1761,3.33E+07,3.28E+07,2.92E+07
,0,60,3,321.2106,1.907311,0.8103125,,,,,0,0,321.2106,3.12E+07,3.13E+07,2.87E+07
,0,61,3,266.1513,1.938567,0.8130106,,,,,0,0,266.1513,3.06E+07,2.99E+07,2.88E+07
,0,62,3,75.0084,2.792544,0.7751843,,,,,0,0,75.0084,3.15E+07,3.01E+07,2.32E+07
,0,63,3,113.0244,11.63513,0.8055255,,,,,0,0,113.0244,3.00E+07,2.96E+07,3.10E+07
,0,64,3,146.0458,13.34579,0.8058463,,,,,0,0,146.0458,2.66E+07,2.66E+07,2.88E+07
,0,65,3,146.0458,9.289173,0.8373969,,,,,0,0,146.0458,1677351,2340565,2827587
,0,66,3,367.1052,11.65394,0.8045596,,,,,0,0,367.1052,2.93E+07,2.63E+07,2.79E+07
,0,67,3,288.9977,1.907311,0.8052337,,,,,0,0,288.9977,2.66E+07,2.62E+07,2.52E+07
,0,68,3,98.95587,13.73877,0.8407733,,,,,0,0,98.95587,2.80E+07,2.67E+07,2.59E+07
,0,69,3,98.95586,2.029472,0.7138426,,,,,0,0,98.95586,1697640,1546053,1650270
,0,70,3,373.279,2.543978,0.825932,,,,,0,0,373.279,2.73E+07,2.61E+07,2.52E+07
,0,71,3,373.2716,2.572156,0.857856,,,,,0,0,373.2716,1681961,1299019,1060039
,0,72,3,253.1447,4.007783,0.8335106,,,,,0,0,253.1447,2.45E+07,2.59E+07,2.40E+07
,0,73,3,253.1447,2.500206,0.8017421,,,,,0,0,253.1447,1.41E+07,1.91E+07,1.26E+07
,0,74,3,119.0349,11.63826,0.8006746,,,,,0,0,119.0349,2.57E+07,2.56E+07,2.59E+07
,0,75,3,340.2859,2.478289,0.8377254,,,,,0,0,340.2859,2.68E+07,2.51E+07,2.35E+07
,0,76,3,359.1196,11.62259,0.8159893,,,,,0,0,359.1196,2.70E+07,2.43E+07,2.62E+07
,0,77,3,101.0244,11.66023,0.7933788,,,,,0,0,101.0244,2.47E+07,2.35E+07,2.27E+07
,0,78,2,101.0244,4.004633,0.8024755,,,,,0,0,101.0244,712166.7,650696.9,598837.3
,0,79,2,101.0244,12.77088,0.7310188,,,,,0,0,101.0244,1936282,1911574,1685857
,0,80,3,71.0134,11.63513,0.7995781,,,,,0,0,71.0134,2.38E+07,2.37E+07,2.42E+07
,0,81,2,71.01342,7.916695,0.5732843,,,,,0,0,71.01342,237774.9,205576.9,200258.8
,0,82,3,301.2173,3.837128,0.7055516,,,,,0,0,301.2173,2.31E+07,2.26E+07,2.32E+07
,0,83,3,356.2809,2.594111,0.8413975,,,,,0,0,356.2809,2.01E+07,2.13E+07,2.30E+07
,0,84,2,356.2808,3.973056,0.6091577,,,,,0,0,356.2808,40049.45,28925.13,19634.65
,0,85,3,807.2132,2.287111,0.801537,,,,,0,0,807.2132,2.23E+07,2.14E+07,1.88E+07
,0,86,3,545.0473,1.85095,0.8194757,,,,,0,0,545.0473,2.09E+07,2.04E+07,2.17E+07
,0,87,3,296.2597,2.6004,0.842467,,,,,0,0,296.2597,2.02E+07,2.03E+07,2.01E+07
,0,88,3,165.0408,2.409072,0.8392729,,,,,0,0,165.0408,1589743,7142062,2.08E+07
,0,89,3,165.0408,2.638206,0.824984,,,,,0,0,165.0408,1245929,5415858,1.58E+07
,0,90,3,280.2648,2.481422,0.8361422,,,,,0,0,280.2648,2.02E+07,1.86E+07,1.90E+07
,0,91,3,294.1828,1.922939,0.8117277,,,,,0,0,294.1828,1.90E+07,1.86E+07,1.82E+07
,0,92,2,294.1831,2.487667,0.8158818,,,,,0,0,294.1831,83671.87,106647.6,69880.38
,0,93,3,374.2451,2.472022,0.8391659,,,,,0,0,374.2451,1.89E+07,1.20E+07,7349414
,0,94,3,295.2473,2.540845,0.830613,,,,,0,0,295.2473,1.65E+07,1.55E+07,1.54E+07
,0,95,3,143.0349,11.65082,0.8051214,,,,,0,0,143.0349,1.65E+07,1.62E+07,1.57E+07
,0,96,3,313.0788,2.434311,0.8222584,,,,,0,0,313.0788,959853.8,5044408,1.57E+07
,0,97,3,224.9851,1.926067,0.7905477,,,,,0,0,224.9851,1.51E+07,1.45E+07,1.48E+07
,0,98,3,174.0883,13.45732,0.8415405,,,,,0,0,174.0883,1.50E+07,1.38E+07,1.36E+07
,0,99,2,242.0518,11.50013,0.7603559,,,,,0,0,242.0518,1.37E+07,1.40E+07,1.41E+07
,0,100,3,354.2653,2.543978,0.8357331,,,,,0,0,354.2653,1.47E+07,1.36E+07,1.39E+07
,0,101,3,609.0598,1.847811,0.822628,,,,,0,0,609.0598,1.31E+07,1.33E+07,1.43E+07
,0,102,3,198.0595,2.522095,0.8371201,,,,,0,0,198.0595,1.43E+07,1.38E+07,1.32E+07
,0,103,3,131.0825,13.45403,0.7973325,,,,,0,0,131.0825,1.53E+07,1.34E+07,1.36E+07
,0,104,3,131.0825,16.55222,0.6249197,,,,,0,0,131.0825,2951558,2803629,2887884
,0,105,3,173.1043,16.55221,0.812704,,,,,0,0,173.1043,1.42E+07,1.35E+07,1.41E+07
,0,106,3,299.2594,2.434311,0.8340888,,,,,0,0,299.2594,1.28E+07,1.35E+07,1.24E+07
,0,107,3,299.2593,4.007783,0.8281605,,,,,0,0,299.2593,6018084,6793520,6196880
,0,108,3,180.0593,11.62886,0.8045523,,,,,0,0,180.0593,1.29E+07,1.27E+07,1.34E+07
,0,109,3,131.0843,9.527246,0.698176,,,,,0,0,131.0843,7213.35,10392.99,9345.967
,0,110,3,609.0598,1.847811,0.8240147,,,,,0,0,609.0598,1.31E+07,1.33E+07,1.43E+07
,0,111,3,171.1391,4.001489,0.8224666,,,,,0,0,171.1391,1.19E+07,1.13E+07,1.10E+07
,0,112,3,171.1391,2.478289,0.8201984,,,,,0,0,171.1391,1.09E+07,1.21E+07,1.03E+07
,0,113,3,196.9231,13.72312,0.8431355,,,,,0,0,196.9231,1.30E+07,1.20E+07,1.22E+07
,0,114,3,871.2249,2.271539,0.8313758,,,,,0,0,871.2249,1.15E+07,1.14E+07,1.05E+07
,0,115,3,223.0285,2.500206,0.8171114,,,,,0,0,223.0285,819903.7,3865068,1.22E+07
,0,116,2,223.0285,2.657156,0.7449325,,,,,0,0,223.0285,203002.9,1164206,3979098
,0,117,3,325.1844,1.960445,0.8318809,,,,,0,0,325.1844,1.23E+07,1.18E+07,1.20E+07
,0,118,3,336.8589,13.77639,0.8409333,,,,,0,0,336.8589,1.18E+07,9743875,7224110
,0,119,3,311.1689,1.9667,0.8340505,,,,,0,0,311.1689,1.10E+07,1.11E+07,1.09E+07
,0,120,3,199.1705,2.393311,0.8197509,,,,,0,0,199.1705,1.01E+07,1.13E+07,1.10E+07
,0,121,3,199.1704,3.9794,0.8295288,,,,,0,0,199.1704,5551464,5449672,5268148
,0,122,3,311.1689,1.9667,0.8352382,,,,,0,0,311.1689,1.10E+07,1.11E+07,1.08E+07
,0,123,3,228.205,2.349433,0.8246583,,,,,0,0,228.205,1.07E+07,1.10E+07,1.00E+07
,0,124,3,228.2049,3.9508,0.8349972,,,,,0,0,228.2049,3064626,2775790,2330894
,0,125,3,233.1548,2.380739,0.8351908,,,,,0,0,233.1548,1.09E+07,1.00E+07,9727613
,0,126,3,311.1689,1.9667,0.8340505,,,,,0,0,311.1689,1.10E+07,1.11E+07,1.09E+07
,0,127,2,191.0198,14.06262,0.6823166,,,,,0,0,191.0198,1.06E+07,1372900,1235622
,0,128,3,191.0198,16.21504,0.6855482,,,,,0,0,191.0198,5215052,4200458,3233358
,0,129,3,267.1438,1.932317,0.7968972,,,,,0,0,267.1438,1.04E+07,9895464,9787909
,0,130,3,147.0298,13.22306,0.824478,,,,,0,0,147.0298,6551264,9573813,1.05E+07
,0,131,3,680.1919,2.308911,0.8355167,,,,,0,0,680.1919,9804817,1.01E+07,9216563
,0,132,3,170.1187,2.660322,0.7834151,,,,,0,0,170.1187,9974852,9178972,8524479
,0,133,2,170.1187,4.014078,0.787778,,,,,0,0,170.1187,893454.9,828587.2,778114.3
,0,134,3,551.1638,2.324489,0.8418618,,,,,0,0,551.1638,9344479,8756272,6897558
,0,135,3,308.2234,2.622428,0.8426669,,,,,0,0,308.2234,9758535,9205468,8225668
,0,136,3,308.2233,4.014072,0.8059757,,,,,0,0,308.2233,58339.86,71111.47,57725.84
,0,137,3,298.9431,1.85095,0.7960373,,,,,0,0,298.9431,9562297,8291912,8632903
,0,138,3,200.9451,13.81743,0.8600485,,,,,0,0,200.9451,9558596,8532213,7875738
,0,139,3,209.1547,4.007783,0.8305712,,,,,0,0,209.1547,8583979,8317748,7710078
,0,140,3,209.1548,2.500211,0.7408841,,,,,0,0,209.1548,4762420,6718852,3930142
,0,141,3,211.1341,2.468889,0.8348123,,,,,0,0,211.1341,9194764,8789672,8895081
,0,142,3,187.117,2.487684,0.8386755,,,,,0,0,187.117,9107847,8698959,8033468
,0,143,3,187.1169,7.868334,0.578374,,,,,0,0,187.1169,383200.6,350104.5,328920.2
,0,144,3,744.2044,2.287111,0.8411188,,,,,0,0,744.2044,8072142,8191562,8122266
,0,145,3,187.117,2.487684,0.838676,,,,,0,0,187.117,9107847,8698959,8033468
,0,146,3,187.1169,7.868334,0.5783976,,,,,0,0,187.1169,383200.6,350104.5,328920.2
,0,147,3,314.2208,3.811806,0.7109925,,,,,0,0,314.2208,8397725,7982762,8156690
,0,148,3,313.2581,2.540856,0.8279523,,,,,0,0,313.2581,8886526,8575672,8497329
,0,149,3,313.2579,3.966695,0.8095648,,,,,0,0,313.2579,44299.03,42211.86,44416.55
,0,150,3,310.2391,2.666656,0.8172318,,,,,0,0,310.2391,8335610,8191044,7838096
,0,151,3,310.2392,2.160233,0.7432429,,,,,0,0,310.2392,66463.27,64385.95,69132.69
,0,152,3,200.9451,13.81743,0.8335763,,,,,0,0,200.9451,9558596,8532213,7875738
,0,153,3,386.2551,2.6004,0.8313779,,,,,0,0,386.2551,8155316,7992182,7770436
,0,154,3,386.255,3.979373,0.8335928,,,,,0,0,386.255,70771.05,67349.24,67347.5
,0,155,3,200.9451,13.81743,0.8335833,,,,,0,0,200.9451,9558596,8532213,7875738
,0,156,3,427.9713,1.951061,0.8100547,,,,,0,0,427.9713,7910948,7891142,8112078
,0,157,2,427.9714,2.881034,0.541567,,,,,0,0,427.9714,78196.6,43196.86,60399.06
,0,158,3,131.0349,11.66023,0.7964206,,,,,0,0,131.0349,8128376,7867614,7667530
,0,159,3,225.0621,2.638206,0.8227162,,,,,0,0,225.0621,344480.5,1974815,6280682
,0,160,3,225.0616,11.61945,0.8133862,,,,,0,0,225.0616,7852198,7658566,8039950
,0,161,3,225.0632,11.08607,0.8123035,,,,,0,0,225.0632,371387.5,366894.7,433768.1
,0,162,3,300.2051,3.837145,0.7470958,,,,,0,0,300.2051,7999974,7139620,7417560
,0,163,3,673.0721,1.832072,0.8030859,,,,,0,0,673.0721,7513166,7726242,8091742
,0,164,3,370.2601,2.553367,0.8276677,,,,,0,0,370.2601,7906290,7466086,6948826
,0,165,3,370.2599,4.007801,0.7881234,,,,,0,0,370.2599,32299.16,18363.49,23912.38
,0,166,3,434.2663,2.475156,0.8395259,,,,,0,0,434.2663,7688808,4353498,2971083
,0,167,3,178.9632,13.79211,0.8344577,,,,,0,0,178.9632,7548398,7605096,6240736
,0,168,3,239.1291,2.140922,0.8278751,,,,,0,0,239.1291,7092208,7419856,7286436
,0,169,3,96.97079,13.71686,0.7804024,,,,,0,0,96.97079,502948.2,701193.8,467874.5
,0,170,3,341.2698,2.315145,0.833593,,,,,0,0,341.2698,6380832,6975390,6418816
,0,171,3,341.2696,3.938139,0.83855,,,,,0,0,341.2696,932819.5,862262.3,693244.7
,0,172,3,145.0142,12.77417,0.8420842,,,,,0,0,145.0142,7283150,7247258,6333186
,0,173,3,616.1795,2.308911,0.8058917,,,,,0,0,616.1795,7002776,6905874,5746224
,0,174,3,599.4319,2.237144,0.8114938,,,,,0,0,599.4319,6734670,5963392,5746882
,0,175,3,343.2279,3.998344,0.8343381,,,,,0,0,343.2279,6082256,6476390,6513242
,0,176,2,343.2279,6.568317,0.5337405,,,,,0,0,343.2279,713177.5,770401.3,742972.6
,0,177,3,221.1548,2.434311,0.8383691,,,,,0,0,221.1548,6563276,5444516,4736743
,0,178,3,221.1547,3.969861,0.7554636,,,,,0,0,221.1547,109645.3,95186.16,90567.09
,0,179,2,221.1548,1.963594,0.5275301,,,,,0,0,221.1548,128960.5,142957.2,111755.8
,0,180,3,206.1632,2.409072,0.8325146,,,,,0,0,206.1632,6229430,6410874,6222866
,0,181,3,339.2,1.951061,0.8399051,,,,,0,0,339.2,6572154,5892692,6478322
,0,182,3,159.0847,2.723806,0.8363019,,,,,0,0,159.0847,6716108,6501134,5492967
,0,183,3,808.2165,2.287111,0.8072562,,,,,0,0,808.2165,5970726,5714128,5474139
,0,184,3,404.2655,2.635044,0.8428368,,,,,0,0,404.2655,5872314,6231044,5967456
,0,185,2,404.2655,4.010928,0.8037873,,,,,0,0,404.2655,165426.9,194680,213099.1
,0,186,3,339.2,1.951061,0.8403072,,,,,0,0,339.2,6551034,5871676,6457714
,0,187,3,292.2286,2.543978,0.8305953,,,,,0,0,292.2286,6469638,5985912,6011214
,0,188,2,292.2285,2.682495,0.8084558,,,,,0,0,292.2285,3755541,3776196,3454313
,0,189,3,118.942,13.81426,0.8199884,,,,,0,0,118.942,6506482,6142440,5662126
,0,190,3,326.2339,2.625589,0.8253136,,,,,0,0,326.2339,6255766,6157838,5382892
,0,191,2,326.2338,4.020384,0.7789578,,,,,0,0,326.2338,140728.6,142664.5,177725.9
,0,192,2,255.2253,2.318256,0.8134264,,,,,0,0,255.2253,3931349,3887965,4244248
,0,193,3,935.2371,2.265311,0.8168888,,,,,0,0,935.2371,5835306,5644408,5314532
,0,194,3,238.8914,13.80475,0.8382956,,,,,0,0,238.8914,5894632,5795170,4996606
,0,195,3,241.2175,2.324489,0.8329989,,,,,0,0,241.2175,5937026,5948152,5960838
,0,196,3,241.2175,3.934983,0.8250351,,,,,0,0,241.2175,2704289,2320408,2338082
,0,197,3,129.0193,9.028605,0.7913981,,,,,0,0,129.0193,5920264,4760774,4304372
,0,198,2,129.0193,11.70418,0.6310382,,,,,0,0,129.0193,404927.6,423038,347239.7
,0,199,2,121.0295,4.017228,0.7725114,,,,,0,0,121.0295,3454142,3851993,4313592
,0,200,3,215.0328,11.55355,0.8087466,,,,,0,0,215.0328,6151044,6148642,5983664
,0,201,3,175.0611,12.77086,0.6666741,,,,,0,0,175.0611,5555302,6012842,4801812
,0,202,2,175.0612,11.88551,0.6479312,,,,,0,0,175.0612,5859306,5501148,5382512
,0,203,3,375.2497,2.52835,0.8296204,,,,,0,0,375.2497,5978510,5260192,5004862
,0,204,3,281.1395,3.998328,0.7744156,,,,,0,0,281.1395,122155.6,94828.38,88709.81
,0,205,3,313.2387,2.355672,0.8375961,,,,,0,0,313.2387,5943156,5855938,5438682
,0,206,3,313.2382,3.969867,0.8504431,,,,,0,0,313.2382,1351906,1267704,926892.2
,0,207,2,313.2386,2.04525,0.7202314,,,,,0,0,313.2386,650166.6,618773.1,670497.4
,0,208,3,295.175,1.926067,0.8173791,,,,,0,0,295.175,5457440,5405044,5192313
,0,209,3,278.2491,2.543978,0.8414052,,,,,0,0,278.2491,5582576,5682008,5564554
,0,210,3,225.1862,2.361933,0.830097,,,,,0,0,225.1862,5500256,5504864,5613270
,0,211,3,225.1861,3.96035,0.8392376,,,,,0,0,225.1861,1868961,1750401,1356924
,0,212,3,232.8833,13.6761,0.8344629,,,,,0,0,232.8833,1659083,3775634,5903778
,0,213,3,309.2801,2.259073,0.8265043,,,,,0,0,309.2801,5036780,5748520,4692076
,0,214,3,309.2801,3.821317,0.8419697,,,,,0,0,309.2801,316759.3,272585.2,217442.1
,0,215,3,341.2892,2.48455,0.8363495,,,,,0,0,341.2892,5707294,5420828,5119776
,0,216,2,157.0506,4.020384,0.8527858,,,,,0,0,157.0506,478998.8,520017.4,144613
,0,217,2,157.0506,6.85589,0.8282284,,,,,0,0,157.0506,181186.1,154803.7,165298.1
,0,218,3,313.1813,3.985722,0.8245752,,,,,0,0,313.1813,5345138,5145372,5228194
,0,219,3,313.1812,2.418545,0.7903028,,,,,0,0,313.1812,2934989,3230022,2935600
,0,220,3,295.1706,2.493939,0.8455732,,,,,0,0,295.1706,44723.13,40882.36,49712.61
,0,221,3,116.9285,12.83357,0.6322734,,,,,0,0,116.9285,5356750,5434164,5053510
,0,222,3,224.0599,11.08607,0.8345882,,,,,0,0,224.0599,5047596,5022120,5550984
,0,223,3,265.075,4.020372,0.7016293,,,,,0,0,265.075,5251820,5268312,4691272
,0,224,3,149.0454,11.65709,0.8084733,,,,,0,0,149.0454,5436358,5212774,5247096
,0,225,3,322.214,1.913561,0.8120911,,,,,0,0,322.214,5239560,5254580,4827738
,0,226,3,401.0276,1.894811,0.8168926,,,,,0,0,401.0276,5302738,5336480,5264360
,0,227,2,194.9058,12.8535,0.5978538,,,,,0,0,194.9058,5478564,5225926,4180577
,0,228,3,116.0353,8.687445,0.836372,,,,,0,0,116.0353,2894085,4144424,5577286
,0,229,3,116.0353,11.06238,0.8216034,,,,,0,0,116.0353,164569.8,165621.8,166828.2
,0,230,3,165.0556,4.010934,0.8355214,,,,,0,0,165.0556,5077388,4728368,4424540
,0,231,2,165.0557,2.638217,0.6190628,,,,,0,0,165.0557,465829.2,615235,515588.2
,0,232,3,375.2497,2.52835,0.829722,,,,,0,0,375.2497,5978510,5260192,5004862
,0,233,3,241.0731,4.017228,0.8249233,,,,,0,0,241.0731,3493783,4819834,5298170
,0,234,3,241.0724,2.230884,0.5935652,,,,,0,0,241.0724,457665.6,491908.5,439270.8
,0,235,3,158.1267,2.493944,0.8289052,,,,,0,0,158.1267,5144684,5246868,5015825
,0,236,3,158.1267,4.007783,0.8134369,,,,,0,0,158.1267,1932129,2033305,1934535
,0,237,3,269.2488,2.293345,0.8255982,,,,,0,0,269.2488,4986242,5064862,4515588
,0,238,3,269.2487,3.897111,0.7171328,,,,,0,0,269.2487,1480933,1351657,1112347
,0,239,3,322.214,1.913561,0.812269,,,,,0,0,322.214,5239560,5254580,4827738
,0,240,3,99.00643,13.91933,0.717556,,,,,0,0,99.00643,4688086,4818962,5100586
,0,241,3,240.0595,2.500211,0.8201903,,,,,0,0,240.0595,333943,1669999,5213517
,0,242,3,302.2207,3.821317,0.7153933,,,,,0,0,302.2207,5231508,4760772,4965522
,0,243,3,293.1761,3.9508,0.8374237,,,,,0,0,293.1761,2862858,2488100,1867213
,0,244,3,293.1761,2.374461,0.7923165,,,,,0,0,293.1761,3932219,4836188,4463736
,0,245,3,98.96426,13.73563,0.806247,,,,,0,0,98.96426,5135540,4927876,4721482
,0,246,3,224.0599,11.08607,0.8350307,,,,,0,0,224.0599,5047596,5022120,5550984
,0,247,3,173.0567,11.08607,0.8365237,,,,,0,0,173.0567,2313693,3406181,5087584
,0,248,3,218.9051,13.75442,0.8416658,,,,,0,0,218.9051,4867964,4129694,3476053
,0,249,3,96.9696,14.06278,0.7468005,,,,,0,0,96.9696,7298000,4970096,4666078
,0,250,2,240.0806,11.61632,0.8067909,,,,,0,0,240.0806,4667500,4480824,4891202
,0,251,3,357.2843,2.594111,0.8410496,,,,,0,0,357.2843,4156091,4317154,4898732
,0,252,3,97.95945,13.72937,0.8416198,,,,,0,0,97.95945,4779716,4392828,4347268
,0,253,3,144.111,4.010928,0.8276274,,,,,0,0,144.111,4654605,4445184,4202683
,0,254,3,144.1111,2.6004,0.7739334,,,,,0,0,144.1111,1460840,2161064,1361383
,0,255,3,682.1623,2.3432,0.8548722,,,,,0,0,682.1623,3703224,4447212,3637564
,0,256,2,240.0806,11.61632,0.8069591,,,,,0,0,240.0806,4667500,4480824,4891202
,0,257,3,96.9696,14.06278,0.7222173,,,,,0,0,96.9696,7297506,4970212,4666078
,0,258,3,349.242,1.907311,0.816554,,,,,0,0,349.242,4105662,4221724,3485875
,0,259,3,116.0716,10.96191,0.7916929,,,,,0,0,116.0716,4585040,4456510,4514922
,0,260,2,349.2354,2.553367,0.8524461,,,,,0,0,349.2354,127901.1,128191.3,77287.3
,0,261,3,482.0382,1.847811,0.8109674,,,,,0,0,482.0382,4273362,4024420,4459064
,0,262,3,388.2708,2.66355,0.6767092,,,,,0,0,388.2708,3193255,4034273,4305576
,0,263,3,681.1679,2.29645,0.8401792,,,,,0,0,681.1679,4017558,4360257,4134379
,0,264,2,681.1677,2.85135,0.8202373,,,,,0,0,681.1677,30481.95,15575.47,19977.96
,0,265,3,221.0667,11.69787,0.772234,,,,,0,0,221.0667,4234458,3697128,3144803
,0,266,3,181.0095,13.91277,0.7803322,,,,,0,0,181.0095,3604715,4090672,4240494
,0,267,3,259.8393,13.745,0.8065762,,,,,0,0,259.8393,3873949,4199922,3576893
,0,268,3,418.0262,1.879161,0.8132586,,,,,0,0,418.0262,4321042,3995299,4012592
,0,269,2,418.0262,2.799289,0.7525463,,,,,0,0,418.0262,7539.326,5946.143,6705.998
,0,270,3,745.1804,2.290228,0.8292671,,,,,0,0,745.1804,3752850,3977117,3699446
